0600:,0601:,0602:,2966:,0611:,8002:,2861:,1231:,0607:,0605:,2968:,2969:,2970:,2971:,2972:,2973:,2974:,2975:,2976:,3070:,3071:,3072:,3073:,3074:,3075:,0604:,0613:,0620:,2979:,0615:,0674:,0618:,0619:,0614:,0616:,0623:
6,4,310481,1,2,000180,20241213,22339,0,0,20241212,055112,20241212,055127,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,34200,0,1,1,480,0,0,0,248,119,0
6,4,310481,1,2,000180,20241213,22519,0,0,20241212,055112,20241212,061107,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,34500,0,1,1,480,0,0,0,239,115,0
6,4,310481,1,2,000180,20241213,22606,0,0,20241212,061847,20241212,061917,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,34700,0,1,1,480,0,0,0,212,102,0
6,4,310481,1,2,000180,20241213,22343,0,0,20241212,055112,20241212,055244,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,34700,0,1,1,480,0,0,0,268,129,0
6,4,310481,1,2,000180,20241213,22469,0,0,20241212,055112,20241212,060646,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,34800,0,1,1,480,0,0,0,285,137,0
6,4,310481,1,2,000180,20241213,22481,0,0,20241212,055112,20241212,060723,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,34900,0,1,1,480,0,0,0,255,122,0
6,4,310481,1,2,000180,20241213,22423,0,0,20241212,055112,20241212,055651,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,35000,0,1,1,480,0,0,0,234,112,0
6,4,310481,1,2,000180,20241213,22427,0,0,20241212,055112,20241212,055703,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,35100,0,1,1,480,0,0,0,231,111,0
6,4,310481,1,2,000180,20241213,22517,0,0,20241212,055112,20241212,061101,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,35200,0,1,1,480,0,0,0,236,113,0
6,4,310481,1,2,000180,20241213,22518,0,0,20241212,055112,20241212,061104,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,35300,0,1,1,480,0,0,0,293,141,0
6,4,310481,1,2,000180,20241213,22350,0,0,20241212,055112,20241212,055305,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,35600,0,1,1,480,0,0,0,253,121,0
6,4,310481,1,2,000180,20241213,22613,0,0,20241212,061847,20241212,061937,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,35600,0,1,1,480,0,0,0,227,109,0
6,4,310481,1,2,000180,20241213,22617,0,0,20241212,061847,20241212,061949,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,35700,0,1,1,480,0,0,0,242,116,0
6,4,310481,1,2,000180,20241213,22354,0,0,20241212,055112,20241212,055316,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,35700,0,1,1,480,0,0,0,216,104,0
6,4,310481,1,2,000180,20241213,22420,0,0,20241212,055112,20241212,055642,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,35800,0,1,1,480,0,0,0,223,107,0
6,4,310481,1,2,000180,20241213,22353,0,0,20241212,055112,20241212,055314,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,36100,0,1,1,480,0,0,0,258,124,0
6,4,310481,1,2,000180,20241213,22616,0,0,20241212,061847,20241212,061946,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,36100,0,1,1,480,0,0,0,237,114,0
6,4,310481,1,2,000180,20241213,22464,0,0,20241212,055112,20241212,060631,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,36300,0,1,1,480,0,0,0,236,113,0
6,4,310481,1,2,000180,20241213,22621,0,0,20241212,061847,20241212,062001,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,36500,0,1,1,480,0,0,0,256,123,0
6,4,310481,1,2,000180,20241213,22358,0,0,20241212,055112,20241212,055328,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,36500,0,1,1,480,0,0,0,233,112,0
6,4,310481,1,2,000180,20241213,22483,0,0,20241212,055112,20241212,060729,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,36600,0,1,1,480,0,0,0,243,117,0
6,4,310481,1,2,000180,20241213,22344,0,0,20241212,055112,20241212,055247,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,37100,0,1,1,480,0,0,0,234,112,0
6,4,310481,1,2,000180,20241213,22607,0,0,20241212,061847,20241212,061920,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,37100,0,1,1,480,0,0,0,272,131,0
6,4,310481,1,2,000180,20241213,22390,0,0,20241212,055112,20241212,055508,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,37400,0,1,1,480,0,0,0,223,107,0
6,4,310481,1,2,000180,20241213,22489,0,0,20241212,055112,20241212,060753,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,37500,0,1,1,480,0,0,0,233,112,0
6,4,310481,1,2,000180,20241213,22465,0,0,20241212,055112,20241212,060634,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,37600,0,1,1,480,0,0,0,283,136,0
6,4,310481,1,2,000180,20241213,22512,0,0,20241212,055112,20241212,061046,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,37700,0,1,1,480,0,0,0,252,121,0
6,4,310481,1,2,000180,20241213,22504,0,0,20241212,055112,20241212,061022,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,38000,0,1,1,480,0,0,0,262,126,0
6,4,310481,1,2,000180,20241213,22619,0,0,20241212,061847,20241212,061955,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,38100,0,1,1,480,0,0,0,240,115,0
6,4,310481,1,2,000180,20241213,22356,0,0,20241212,055112,20241212,055322,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,38100,0,1,1,480,0,0,0,230,110,0
6,4,310481,1,2,000180,20241213,22348,0,0,20241212,055112,20241212,055259,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,38300,0,1,1,480,0,0,0,245,118,0
6,4,310481,1,2,000180,20241213,22611,0,0,20241212,061847,20241212,061931,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,38300,0,1,1,480,0,0,0,258,124,0
6,4,310481,1,2,000180,20241213,22503,0,0,20241212,055112,20241212,061019,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,38600,0,1,1,480,0,0,0,237,114,0
6,4,310481,1,2,000180,20241213,22480,0,0,20241212,055112,20241212,060720,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,38700,0,1,1,480,0,0,0,251,120,0
6,4,310481,1,2,000180,20241213,22558,0,0,20241212,055112,20241212,061306,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,38900,0,1,1,480,0,0,0,254,122,0
6,4,310481,1,2,000180,20241213,22388,0,0,20241212,055112,20241212,055502,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,39000,0,2,1,480,0,0,0,470,226,0
6,4,310481,1,2,000180,20241213,22486,0,0,20241212,055112,20241212,060738,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,39100,0,1,1,480,0,0,0,245,118,0
6,4,310481,1,2,000180,20241213,22604,0,0,20241212,061847,20241212,061911,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,39200,0,1,1,480,0,0,0,253,121,0
6,4,310481,1,2,000180,20241213,22341,0,0,20241212,055112,20241212,055238,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,39200,0,1,1,480,0,0,0,271,130,0
6,4,310481,1,2,000180,20241213,22397,0,0,20241212,055112,20241212,055530,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,39400,0,1,1,480,0,0,0,270,130,0
6,4,310481,1,2,000180,20241213,22557,0,0,20241212,055112,20241212,061303,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,39600,0,1,1,480,0,0,0,262,126,0
6,4,310481,1,2,000180,20241213,22523,0,0,20241212,055112,20241212,061120,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,39700,0,1,1,480,0,0,0,245,118,0
6,4,310481,1,2,000180,20241213,22426,0,0,20241212,055112,20241212,055700,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,39800,0,1,1,480,0,0,0,208,100,0
6,4,310481,1,2,000180,20241213,22408,0,0,20241212,055112,20241212,055606,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,40100,0,1,1,480,0,0,0,259,124,0
6,4,310481,1,2,000180,20241213,22447,0,0,20241212,055112,20241212,060037,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,40400,0,2,1,480,0,0,0,517,248,0
6,4,310481,1,2,000180,20241213,22537,0,0,20241212,055112,20241212,061202,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,40600,0,1,1,480,0,0,0,243,117,0
6,4,310481,1,2,000180,20241213,22495,0,0,20241212,055112,20241212,060811,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,40800,0,1,1,480,0,0,0,201,96,0
6,4,310481,1,2,000180,20241213,22406,0,0,20241212,055112,20241212,055600,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,40900,0,2,1,480,0,0,0,522,251,0
6,4,310481,1,2,000180,20241213,22568,0,0,20241212,055112,20241212,061338,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,41000,0,1,1,480,0,0,0,252,121,0
6,4,310481,1,2,000180,20241213,22532,0,0,20241212,055112,20241212,061147,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,41100,0,1,1,480,0,0,0,246,118,0
6,4,310481,1,2,000180,20241213,22542,0,0,20241212,055112,20241212,061217,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,41200,0,1,1,480,0,0,0,260,125,0
6,4,310481,1,2,000180,20241213,22572,0,0,20241212,055112,20241212,061505,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,41500,0,1,1,480,0,0,0,283,136,0
6,4,310481,1,2,000180,20241213,22411,0,0,20241212,055112,20241212,055615,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,41700,0,1,1,480,0,0,0,238,114,0
6,4,310481,1,2,000180,20241213,22477,0,0,20241212,055112,20241212,060710,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,41800,0,1,1,480,0,0,0,219,105,0
6,4,310481,1,2,000180,20241213,22414,0,0,20241212,055112,20241212,055624,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,42100,0,1,1,480,0,0,0,237,114,0
6,4,310481,1,2,000180,20241213,22544,0,0,20241212,055112,20241212,061223,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,42200,0,1,1,480,0,0,0,263,126,0
6,4,310481,1,2,000180,20241213,22530,0,0,20241212,055112,20241212,061141,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,42300,0,1,1,480,0,0,0,274,132,0
6,4,310481,1,2,000180,20241213,22536,0,0,20241212,055112,20241212,061159,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,42400,0,1,1,480,0,0,0,229,110,0
6,4,310481,1,2,000180,20241213,22473,0,0,20241212,055112,20241212,060658,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,42500,0,1,1,480,0,0,0,240,115,0
6,4,310481,1,2,000180,20241213,22378,0,0,20241212,055112,20241212,055429,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,42600,0,1,1,480,0,0,0,248,119,0
6,4,310481,1,2,000180,20241213,22529,0,0,20241212,055112,20241212,061138,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,42700,0,1,1,480,0,0,0,284,136,0
6,4,310481,1,2,000180,20241213,22451,0,0,20241212,055112,20241212,060330,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,42800,0,1,1,480,0,0,0,255,122,0
6,4,310481,1,2,000180,20241213,22380,0,0,20241212,055112,20241212,055435,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,42900,0,1,1,480,0,0,0,205,98,0
6,4,310481,1,2,000180,20241213,22449,0,0,20241212,055112,20241212,060324,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,43000,0,1,1,480,0,0,0,255,122,0
6,4,310481,1,2,000180,20241213,22457,0,0,20241212,055112,20241212,060348,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,43100,0,1,1,480,0,0,0,223,107,0
6,4,310481,1,2,000180,20241213,22446,0,0,20241212,055112,20241212,060031,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,43200,0,1,1,480,0,0,0,272,131,0
6,4,310481,1,2,000180,20241213,22373,0,0,20241212,055112,20241212,055414,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,43300,0,1,1,480,0,0,0,235,113,0
6,4,310481,1,2,000180,20241213,22415,0,0,20241212,055112,20241212,055627,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,43400,0,1,1,480,0,0,0,234,112,0
6,4,310481,1,2,000180,20241213,22450,0,0,20241212,055112,20241212,060327,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,43500,0,1,1,480,0,0,0,271,130,0
6,4,310481,1,2,000180,20241213,22367,0,0,20241212,055112,20241212,055356,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,43800,0,1,1,480,0,0,0,248,119,0
6,4,310481,1,2,000180,20241213,22630,0,0,20241212,061847,20241212,062028,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,43800,0,1,1,480,0,0,0,217,104,0
6,4,310481,1,2,000180,20241213,22372,0,0,20241212,055112,20241212,055411,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,43900,0,1,1,480,0,0,0,230,110,0
6,4,310481,1,2,000180,20241213,22369,0,0,20241212,055112,20241212,055402,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,44000,0,1,1,480,0,0,0,318,153,0
6,4,310481,1,2,000180,20241213,22448,0,0,20241212,055112,20241212,060318,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,44100,0,1,1,480,0,0,0,259,124,0
6,4,310481,1,2,000180,20241213,22496,0,0,20241212,055112,20241212,060814,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,44200,0,1,1,480,0,0,0,250,120,0
6,4,310481,1,2,000180,20241213,22368,0,0,20241212,055112,20241212,055359,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,44300,0,1,1,480,0,0,0,251,120,0
6,4,310481,1,2,000180,20241213,22631,0,0,20241212,061847,20241212,062031,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,44300,0,1,1,480,0,0,0,242,116,0
6,4,310481,1,2,000180,20241213,22371,0,0,20241212,055112,20241212,055408,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,44400,0,1,1,480,0,0,0,270,130,0
6,4,310481,1,2,000180,20241213,22407,0,0,20241212,055112,20241212,055603,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,44500,0,1,1,480,0,0,0,277,133,0
6,4,310481,1,2,000180,20241213,22500,0,0,20241212,055112,20241212,060826,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,44600,0,1,1,480,0,0,0,221,106,0
6,4,310481,1,2,000180,20241213,22455,0,0,20241212,055112,20241212,060342,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,44700,0,1,1,480,0,0,0,239,115,0
6,4,310481,1,2,000180,20241213,22412,0,0,20241212,055112,20241212,055618,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,44800,0,1,1,480,0,0,0,294,141,0
6,4,310481,1,2,000180,20241213,22374,0,0,20241212,055112,20241212,055417,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,44900,0,1,1,480,0,0,0,235,113,0
6,4,310481,1,2,000180,20241213,22497,0,0,20241212,055112,20241212,060817,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,45000,0,1,1,480,0,0,0,250,120,0
6,4,310481,1,2,000180,20241213,22574,0,0,20241212,055112,20241212,061511,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,45100,0,1,1,480,0,0,0,252,121,0
6,4,310481,1,2,000180,20241213,22375,0,0,20241212,055112,20241212,055420,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,45200,0,1,1,480,0,0,0,243,117,0
6,4,310481,1,2,000180,20241213,22405,0,0,20241212,055112,20241212,055554,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,45300,0,1,1,480,0,0,0,268,129,0
6,4,310481,1,2,000180,20241213,22377,0,0,20241212,055112,20241212,055426,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,45400,0,1,1,480,0,0,0,241,116,0
6,4,310481,1,2,000180,20241213,22534,0,0,20241212,055112,20241212,061153,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,45600,0,1,1,480,0,0,0,246,118,0
6,4,310481,1,2,000180,20241213,22445,0,0,20241212,055112,20241212,060028,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,45800,0,1,1,480,0,0,0,227,109,0
6,4,310481,1,2,000180,20241213,22575,0,0,20241212,055112,20241212,061514,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,45900,0,1,1,480,0,0,0,252,121,0
6,4,310481,1,2,000180,20241213,22571,0,0,20241212,055112,20241212,061502,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,46000,0,1,1,480,0,0,0,263,126,0
6,4,310481,1,2,000180,20241213,22478,0,0,20241212,055112,20241212,060713,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,46100,0,1,1,480,0,0,0,223,107,0
6,4,310481,1,2,000180,20241213,22540,0,0,20241212,055112,20241212,061211,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,46200,0,1,1,480,0,0,0,236,113,0
6,4,310481,1,2,000180,20241213,22531,0,0,20241212,055112,20241212,061144,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,46300,0,1,1,480,0,0,0,258,124,0
6,4,310481,1,2,000180,20241213,22539,0,0,20241212,055112,20241212,061208,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,46400,0,1,1,480,0,0,0,223,107,0
6,4,310481,1,2,000180,20241213,22494,0,0,20241212,055112,20241212,060808,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,46600,0,1,1,480,0,0,0,269,129,0
6,4,310481,1,2,000180,20241213,22472,0,0,20241212,055112,20241212,060655,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,46700,0,1,1,480,0,0,0,226,108,0
6,4,310481,1,2,000180,20241213,22535,0,0,20241212,055112,20241212,061156,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,46800,0,1,1,480,0,0,0,219,105,0
6,4,310481,1,2,000180,20241213,22452,0,0,20241212,055112,20241212,060333,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,47000,0,1,1,480,0,0,0,235,113,0
6,4,310481,1,2,000180,20241213,22562,0,0,20241212,055112,20241212,061319,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,47100,0,1,1,480,0,0,0,301,144,0
6,4,310481,1,2,000180,20241213,22533,0,0,20241212,055112,20241212,061150,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,47200,0,1,1,480,0,0,0,213,102,0
6,4,310481,1,2,000180,20241213,22573,0,0,20241212,055112,20241212,061508,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,47300,0,1,1,480,0,0,0,263,126,0
6,4,310481,1,2,000180,20241213,22370,0,0,20241212,055112,20241212,055405,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,47400,0,1,1,480,0,0,0,275,132,0
6,4,310481,1,2,000180,20241213,22541,0,0,20241212,055112,20241212,061214,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,47500,0,1,1,480,0,0,0,225,108,0
6,4,310481,1,2,000180,20241213,22474,0,0,20241212,055112,20241212,060701,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,47600,0,1,1,480,0,0,0,261,125,0
6,4,310481,1,2,000180,20241213,22493,0,0,20241212,055112,20241212,060805,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,47700,0,1,1,480,0,0,0,308,148,0
6,4,310481,1,2,000180,20241213,22589,0,0,20241212,055112,20241212,061600,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,47800,0,1,1,480,0,0,0,222,107,0
6,4,310481,1,2,000180,20241213,22597,0,0,20241212,055112,20241212,061635,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,47900,0,1,1,480,0,0,0,248,119,0
6,4,310481,1,2,000180,20241213,22564,0,0,20241212,055112,20241212,061325,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,48000,0,1,1,480,0,0,0,251,120,0
6,4,310481,1,2,000180,20241213,22598,0,0,20241212,055112,20241212,061639,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,48200,0,1,1,480,0,0,0,237,114,0
6,4,310481,1,2,000180,20241213,22526,0,0,20241212,055112,20241212,061129,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,48300,0,1,1,480,0,0,0,226,108,0
6,4,310481,1,2,000180,20241213,22595,0,0,20241212,055112,20241212,061629,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,48600,0,1,1,480,0,0,0,235,113,0
6,4,310481,1,2,000180,20241213,22443,0,0,20241212,055112,20241212,060022,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,48700,0,1,1,480,0,0,0,258,124,0
6,4,310481,1,2,000180,20241213,22601,0,0,20241212,055112,20241212,061648,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,48800,0,1,1,480,0,0,0,264,127,0
6,4,310481,1,2,000180,20241213,22590,0,0,20241212,055112,20241212,061603,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,48900,0,1,1,480,0,0,0,263,126,0
6,4,310481,1,2,000180,20241213,22596,0,0,20241212,055112,20241212,061632,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,49000,0,1,1,480,0,0,0,282,135,0
6,4,310481,1,2,000180,20241213,22594,0,0,20241212,055112,20241212,061627,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,49200,0,1,1,480,0,0,0,223,107,0
6,4,310481,1,2,000180,20241213,22538,0,0,20241212,055112,20241212,061206,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,49300,0,1,1,480,0,0,0,257,123,0
6,4,310481,1,2,000180,20241213,22599,0,0,20241212,055112,20241212,061642,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,49400,0,1,1,480,0,0,0,273,131,0
6,4,310481,1,2,000180,20241213,22593,0,0,20241212,055112,20241212,061624,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,49500,0,1,1,480,0,0,0,270,130,0
6,4,310481,1,2,000180,20241213,22549,0,0,20241212,055112,20241212,061238,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,250700,0,1,1,480,0,0,0,272,131,0
6,4,310481,1,2,000180,20241213,22528,0,0,20241212,055112,20241212,061135,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,251100,0,1,1,480,0,0,0,270,130,0
6,4,310481,1,2,000180,20241213,22355,0,0,20241212,055112,20241212,055319,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,251200,0,1,1,480,0,0,0,223,107,0
6,4,310481,1,2,000180,20241213,22618,0,0,20241212,061847,20241212,061952,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,251200,0,1,1,480,0,0,0,250,120,0
6,4,310481,1,2,000180,20241213,22566,0,0,20241212,055112,20241212,061331,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,251500,0,1,1,480,0,0,0,262,126,0
6,4,310481,1,2,000180,20241213,22508,0,0,20241212,055112,20241212,061034,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,251600,0,1,1,480,0,0,0,256,123,0
6,4,310481,1,2,000180,20241213,22435,0,0,20241212,055112,20241212,055732,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,251800,0,1,1,480,0,0,0,228,109,0
6,4,310481,1,2,000180,20241213,22622,0,0,20241212,061847,20241212,062004,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,252700,0,1,1,480,0,0,0,284,136,0
6,4,310481,1,2,000180,20241213,22359,0,0,20241212,055112,20241212,055331,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,252700,0,1,1,480,0,0,0,255,122,0
6,4,310481,1,2,000180,20241213,22362,0,0,20241212,055112,20241212,055340,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,253100,0,1,1,480,0,0,0,273,131,0
6,4,310481,1,2,000180,20241213,22625,0,0,20241212,061847,20241212,062013,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,253100,0,1,1,480,0,0,0,235,113,0
6,4,310481,1,2,000180,20241213,22563,0,0,20241212,055112,20241212,061322,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,253700,0,1,1,480,0,0,0,232,111,0
6,4,310481,1,2,000180,20241213,22551,0,0,20241212,055112,20241212,061245,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,254800,0,1,1,480,0,0,0,271,130,0
6,4,310481,1,2,000180,20241213,22560,0,0,20241212,055112,20241212,061312,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,255000,0,1,1,480,0,0,0,239,115,0
6,4,310481,1,2,000180,20241213,22629,0,0,20241212,061847,20241212,062025,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,255600,0,1,1,480,0,0,0,238,114,0
6,4,310481,1,2,000180,20241213,22366,0,0,20241212,055112,20241212,055352,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,255600,0,1,1,480,0,0,0,254,122,0
6,4,310481,1,2,000180,20241213,22600,0,0,20241212,055112,20241212,061645,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,255900,0,1,1,480,0,0,0,307,147,0
6,4,310481,1,2,000180,20241213,22547,0,0,20241212,055112,20241212,061232,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,300000,0,1,1,480,0,0,0,222,107,0
6,4,310481,1,2,000180,20241213,22352,0,0,20241212,055112,20241212,055311,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,300100,0,1,1,480,0,0,0,245,118,0
6,4,310481,1,2,000180,20241213,22615,0,0,20241212,061847,20241212,061944,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,300100,0,1,1,480,0,0,0,273,131,0
6,4,310481,1,2,000180,20241213,22395,0,0,20241212,055112,20241212,055523,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,300200,0,1,1,480,0,0,0,291,140,0
6,4,310481,1,2,000180,20241213,22349,0,0,20241212,055112,20241212,055301,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,300300,0,1,1,480,0,0,0,236,113,0
6,4,310481,1,2,000180,20241213,22612,0,0,20241212,061847,20241212,061934,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,300300,0,1,1,480,0,0,0,238,114,0
6,4,310481,1,2,000180,20241213,22554,0,0,20241212,055112,20241212,061254,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,300500,0,1,1,480,0,0,0,247,119,0
6,4,310481,1,2,000180,20241213,22520,0,0,20241212,055112,20241212,061110,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,300600,0,1,1,480,0,0,0,265,127,0
6,4,310481,1,2,000180,20241213,22555,0,0,20241212,055112,20241212,061257,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,300900,0,1,1,480,0,0,0,237,114,0
6,4,310481,1,2,000180,20241213,22383,0,0,20241212,055112,20241212,055444,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,301000,0,1,1,480,0,0,0,241,116,0
6,4,310481,1,2,000180,20241213,22345,0,0,20241212,055112,20241212,055250,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,301200,0,1,1,480,0,0,0,246,118,0
6,4,310481,1,2,000180,20241213,22608,0,0,20241212,061847,20241212,061922,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,301200,0,1,1,480,0,0,0,261,125,0
6,4,310481,1,2,000180,20241213,22433,0,0,20241212,055112,20241212,055723,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,301400,0,1,1,480,0,0,0,217,104,0
6,4,310481,1,2,000180,20241213,22384,0,0,20241212,055112,20241212,055447,0,5,000180,A1,,20241212,0000,20241215,1200,,0000,301600,0,1,1,480,0,0,0,253,121,0
